EE309,Semiconductor Memory Devices and Technology,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE310,SystemX: Ubiquitous Sensing; Computing and Communication Seminar,GR,ENGR,,Satisfactory/No Credit,1,Active
EE311,Advanced Integrated Circuits Technology,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE312,Integrated Circuit Fabrication Laboratory,GR,ENGR,,Letter (ABCD/NP),4,Active
EE314A,RF Integrated Circuit Design,GR,ENGR,,Letter (ABCD/NP),3,Active
EE314B,Advanced RF Integrated Circuit Design,GR,ENGR,,Letter (ABCD/NP),3,Active
EE315,Analog-Digital Interface Circuits,GR,ENGR,,Letter (ABCD/NP),3,Active
EE316,Advanced VLSI Devices,GR,ENGR,,Letter (ABCD/NP),3,Active
EE319,Advanced Nanoelectronic Devices and Technology,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE320,Nanoelectronics,GR,ENGR,,Letter (ABCD/NP),3,Active
EE323,Energy in Electronics,GR,ENGR,,Letter (ABCD/NP),3,Active
EE327,Properties of Semiconductor Materials,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE328,Physics of Advanced Semiconductor Devices,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE329,The Electronic Structure of Surfaces and Interfaces (PHOTON 329),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE331,Biophotonics: Light in Medicine and Biology,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE332,Laser Dynamics,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE334,Micro and Nano Optical Device Design,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE336,Nanophotonics (MATSCI 346),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE340,Optical Micro- and Nano-Cavities,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE346,Introduction to Nonlinear Optics,GR,ENGR,,Letter (ABCD/NP),3,Active
EE348,Advanced Optical Fiber Communications,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE349,Advanced Topics in Nano-Optics and Plasmonics,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE355,Imaging Radar and Applications (GEOPHYS 265),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE356A,Resonant Converters,GR,ENGR,,Letter (ABCD/NP),3,Active
EE356B,Magnetics Design in Power Electronics,GR,ENGR,,Letter (ABCD/NP),3,Active
EE359,Wireless Communications,GR,ENGR,,Letter or Credit/No Credit,4,Active
EE360,Multiuser Wireless Systems and Networks,GR,ENGR,,Letter (ABCD/NP),3,Active
EE364A,Convex Optimization I (CME 364A; CS 334A),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE364B,Convex Optimization II (CME 364B),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE367,Computational Imaging and Display (CS 448I),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE368,Digital Image Processing (CS 232),GR,ENGR,,Letter (ABCD/NP),3,Active
EE369A,Medical Imaging Systems I,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE369B,Medical Imaging Systems II,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE369C,Medical Image Reconstruction,GR,ENGR,,Letter (ABCD/NP),3,Active
EE371,Advanced VLSI Circuit Design,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE372,Data Science for High Throughput Sequencing,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE373A,Adaptive Signal Processing,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE376A,Information Theory (STATS 376A),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE376B,Network Information Theory (STATS 376B),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE376C,Universal Schemes in Information Theory,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE376D,Wireless Information Theory,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE377,Information Theory and Statistics (STATS 311),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE378A,Statistical Signal Processing,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE378B,Inference; Estimation; and Information Processing,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE379,Digital Communication,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE380,Colloquium on Computer Systems,GR,ENGR,,Satisfactory/No Credit,1,Active
EE382A,Parallel Processors Beyond Multicore Processing,GR,ENGR,,Letter (ABCD/NP),3,Active
EE382C,Interconnection Networks,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE384A,Internet Routing Protocols and Standards,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE384B,Multimedia Communication over the Internet,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE384C,Wireless Local and Wide Area Networks,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE384E,Networked Wireless Systems,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE384S,Performance Engineering of Computer Systems & Networks,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE384X,Packet Switch Architectures,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE385A,Robust and Testable Systems Seminar,GR,ENGR,,Letter or Credit/No Credit,4,Active
EE386,Robust System Design,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE387,Error Correcting Codes: Theory and Applications (CS 250),GR,ENGR,,Letter or Credit/No Credit,3,Active
EE388,Modern Coding Theory,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE390,Special Studies or Projects in Electrical Engineering,GR,ENGR,,Satisfactory/No Credit,15,Active
EE391,Special Studies and Reports in Electrical Engineering,GR,ENGR,,Letter (ABCD/NP),15,Active
EE392AA,Advanced Digital Transmission,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE392B,Industrial Internet of Things,GR,ENGR,,Satisfactory/No Credit,1,Active
EE392D,Designing Civic Technologies with Virtual Reality,GR,ENGR,,Letter (ABCD/NP),4,Active
EE392E,VLSI Signal Processing,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE392I,Seminar on Trends in Computing and Communications,GR,ENGR,,Satisfactory/No Credit,1,Active
EE392K,Big Data and Learning Systems for Large-Scale Networks,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE392L,Modern Cellular Communication Systems,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE392T,Seminar in Chip Test and Debug,GR,ENGR,,Satisfactory/No Credit,1,Active
EE392X,Power Electronics Control and Energy-Aware Design,GR,ENGR,,Letter (ABCD/NP),3,Active
EE398,Image and Video Compression,GR,ENGR,,Letter (ABCD/NP),3,Active
EE400,Thesis and Thesis Research,GR,ENGR,,Satisfactory/No Credit,15,Active
EE402A,Topics in International Technology Management,GR,ENGR,,Satisfactory/No Credit,1,Active
EE402T,Entrepreneurship in Asian High-Tech Industries (EALC 402T),GR,ENGR,,Satisfactory/No Credit,1,Active
EE414,RF Transceiver Design Laboratory,GR,ENGR,,Letter (ABCD/NP),3,Active
EE464,Semidefinite Optimization and Algebraic Techniques,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE469B,RF Pulse Design for Magnetic Resonance Imaging,GR,ENGR,,Letter or Credit/No Credit,3,Active
EE801,TGR Project,GR,ENGR,,TGR,0,Active
EE802,TGR Dissertation,GR,ENGR,,TGR,0,Active
ENGR10,Introduction to Engineering Analysis,UG,ENGR,GER:DB-EngrAppSci,Letter (ABCD/NP),4,Active
ENGR14,Intro to Solid Mechanics,UG,ENGR,GER:DB-EngrAppSci,Letter (ABCD/NP),4,Active
ENGR15,Dynamics,UG,ENGR,GER:DB-EngrAppSci||WAY-SMA,Letter (ABCD/NP),4,Active
ENGR20,Introduction to Chemical Engineering (CHEMENG 20),UG,ENGR,WAY-AQR||GER:DB-EngrAppSci||WAY-SMA,Letter (ABCD/NP),4,Active
ENGR25B,Biotechnology (CHEMENG 25B),UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,3,Active
ENGR25E,Energy: Chemical Transformations for Production; Storage; and Use (CHEMENG 25E),UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,3,Active
ENGR30,Engineering Thermodynamics,UG,ENGR,WAY-AQR||GER:DB-EngrAppSci||WAY-SMA,Letter (ABCD/NP),3,Active
ENGR40,Introductory Electronics,UG,ENGR,WAY-AQR||GER:DB-EngrAppSci||WAY-SMA,Letter (ABCD/NP),5,Active
ENGR40A,Introductory Electronics,UG,ENGR,WAY-AQR||GER:DB-EngrAppSci||WAY-SMA,Letter (ABCD/NP),3,Active
ENGR40B,Introductory Electronics Part II,UG,ENGR,,Letter (ABCD/NP),2,Active
ENGR40M,An Intro to Making: What is EE,UG,ENGR,GER:DB-EngrAppSci||WAY-SMA,Letter or Credit/No Credit,5,Active
ENGR40P,Physics of Electrical Engineering (EE 41),UG,ENGR,WAY-FR||GER:DB-EngrAppSci||WAY-SMA,Letter (ABCD/NP),5,Active
ENGR50,Introduction to Materials Science; Nanotechnology Emphasis,UG,ENGR,WAY-AQR||GER:DB-EngrAppSci||WAY-SMA,Letter or Credit/No Credit,4,Active
ENGR50E,Introduction to Materials Science; Energy Emphasis,UG,ENGR,WAY-SMA,Letter or Credit/No Credit,4,Active
ENGR50M,Introduction to Materials Science; Biomaterials Emphasis,UG,ENGR,WAY-AQR||GER:DB-EngrAppSci||WAY-SMA,Letter or Credit/No Credit,4,Active
ENGR62,Introduction to Optimization (MS&E 111),UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,4,Active
ENGR70A,Programming Methodology (CS 106A),UG,ENGR,WAY-FR||GER:DB-EngrAppSci,Letter or Credit/No Credit,5,Active
ENGR70B,Programming Abstractions (CS 106B),UG,ENGR,WAY-FR||GER:DB-EngrAppSci,Letter or Credit/No Credit,5,Active
ENGR70X,Programming Abstractions (Accelerated) (CS 106X),UG,ENGR,WAY-FR||GER:DB-EngrAppSci,Letter or Credit/No Credit,5,Active
ENGR80,Introduction to Bioengineering (Engineering Living Matter) (BIOE 80),UG,ENGR,WAY-FR||GER:DB-EngrAppSci,Letter (ABCD/NP),4,Active
ENGR90,Environmental Science and Technology (CEE 70),UG,ENGR,WAY-AQR||GER:DB-EngrAppSci,Letter or Credit/No Credit,3,Active
ENGR100,Teaching Public Speaking,UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR102W,Writing for Engineers,UG,ENGR,,Letter (ABCD/NP),3,Active
ENGR103,Public Speaking (ENGR 203),UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR105,Feedback Control Design,UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,3,Active
ENGR110,Perspectives in Assistive Technology (ENGR 110) (ENGR 210),UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR113A,Solar Decathlon 2015 (ENGR 213A),UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR113B,Solar Decathlon 2015 (ENGR 213B),UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR113C,Solar Decathlon 2015 (ENGR 213C),UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR113D,SOLAR DECATHLON 2015 (ENGR 213D),UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR115,Design the Tech Challenge (ENGR 215),UG,ENGR,,Letter or Credit/No Credit,2,Active
ENGR118,Cross-Cultural Design for Service,UG,ENGR,,Letter (ABCD/NP),3,Active
ENGR119,Community Engagement Preparation Seminar (ENGR 219),UG,ENGR,,Credit/No Credit,1,Active
ENGR120,Fundamentals of Petroleum Engineering (ENERGY 120),UG,ENGR,WAY-FR||GER:DB-EngrAppSci||WAY-SMA,Letter or Credit/No Credit,3,Active
ENGR130,Science; Technology; and Contemporary Society,UG,ENGR,GER:DB-SocSci||WAY-SI,Letter (ABCD/NP),5,Active
ENGR131,Ethical Issues in Engineering,UG,ENGR,WAY-ER||GER:DB-Hum,Letter (ABCD/NP),4,Active
ENGR140A,Leadership of Technology Ventures,UG,ENGR,,Letter (ABCD/NP),4,Active
ENGR140B,Leadership of Technology Ventures,UG,ENGR,,Letter (ABCD/NP),2,Active
ENGR140C,Leadership of Technology Ventures,UG,ENGR,,Letter (ABCD/NP),3,Active
ENGR145,Technology Entrepreneurship,UG,ENGR,GER:DB-SocSci,Letter (ABCD/NP),4,Active
ENGR150,Data Challenge Lab,UG,ENGR,,Letter (ABCD/NP),5,Active
ENGR154,Vector Calculus for Engineers (CME 100),UG,ENGR,WAY-FR||GER:DB-Math,Letter or Credit/No Credit,5,Active
ENGR155A,Ordinary Differential Equations for Engineers (CME 102),UG,ENGR,WAY-FR||GER:DB-Math,Letter or Credit/No Credit,5,Active
ENGR155B,Linear Algebra and Partial Differential Equations for Engineers (CME 104),UG,ENGR,WAY-FR||GER:DB-Math,Letter or Credit/No Credit,5,Active
ENGR155C,Introduction to Probability and Statistics for Engineers (CME 106),UG,ENGR,WAY-AQR||WAY-FR||GER:DB-Math,Letter or Credit/No Credit,4,Active
ENGR159Q,Japanese Companies and Japanese Society (MATSCI 159Q),UG,ENGR,GER:DB-SocSci,Letter (ABCD/NP),3,Active
ENGR192,Engineering Public Service Project,UG,ENGR,,Letter or Credit/No Credit,2,Active
ENGR193,Discover Engineering: How to Aim High; Embrace Uncertainty; and Achieve Impact,UG,ENGR,,Letter or Credit/No Credit,1,Active
ENGR199,Special Studies in Engineering,UG,ENGR,,Letter or Credit/No Credit,15,Active
ENGR199W,Writing of Original Research for Engineers,UG,ENGR,,Letter or Credit/No Credit,3,Active
ENGR202S,Writing: Special Projects,GR,ENGR,,Satisfactory/No Credit,1,Active
ENGR202W,Technical  Writing,GR,ENGR,,Letter (ABCD/NP),3,Active
ENGR203,Public Speaking (ENGR 103),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR205,Introduction to Control Design Techniques,GR,ENGR,,Letter (ABCD/NP),3,Active
ENGR207A,Linear Control Systems I,GR,ENGR,,Letter (ABCD/NP),3,Active
ENGR207B,Linear Control Systems II,GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR209A,Analysis and Control of Nonlinear Systems,GR,ENGR,,Letter (ABCD/NP),3,Active
ENGR210,Perspectives in Assistive Technology (ENGR 110) (ENGR 110),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR213,Solar Decathlon,GR,ENGR,,Satisfactory/No Credit,4,Active
ENGR213A,Solar Decathlon 2015 (ENGR 113A),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR213B,Solar Decathlon 2015 (ENGR 113B),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR213C,Solar Decathlon 2015 (ENGR 113C),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR213D,SOLAR DECATHLON 2015 (ENGR 113D),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR215,Design the Tech Challenge (ENGR 115),GR,ENGR,,Letter or Credit/No Credit,2,Active
ENGR219,Community Engagement Preparation Seminar (ENGR 119),GR,ENGR,,Credit/No Credit,1,Active
ENGR231,Transformative Design,UG,ENGR,,Letter (ABCD/NP),3,Active
ENGR240,Introduction to Micro and Nano Electromechanical Systems,GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR241,Advanced Micro and Nano Fabrication Laboratory,GR,ENGR,,Letter (ABCD/NP),3,Active
ENGR243,LAW; TECHNOLOGY; AND LIBERTY (BIOE 242),GR,ENGR,,Letter or Credit/No Credit,2,Active
ENGR245,The Lean LaunchPad: Getting Your Lean Startup Off the Ground,GR,ENGR,,Letter (ABCD/NP),4,Active
ENGR250,Data Challenge Lab,GR,ENGR,,Letter (ABCD/NP),6,Active
ENGR280,From Play to Innovation,GR,ENGR,,Letter (ABCD/NP),4,Active
ENGR281,d.media 4.0 - Designing Media that Matters,GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR290,Graduate Environment of Support,GR,ENGR,,Satisfactory/No Credit,1,Active
ENGR295,Learning & Teaching of Science (EDUC 280; PHYSICS 295),GR,ENGR,,Letter or Credit/No Credit,3,Active
ENGR298,Seminar in Fluid Mechanics,GR,ENGR,,Satisfactory/No Credit,1,Active
ENGR299,Special Studies in Engineering,GR,ENGR,,Letter or Credit/No Credit,15,Active
ENGR311A,Women's Perspectives,GR,ENGR,,Satisfactory/No Credit,1,Active
ENGR311B,Designing the Professional,GR,ENGR,,Satisfactory/No Credit,1,Active
ENGR311C,Expanding Engineering Limits: Culture; Diversity; and Gender (FEMGEN 311C),GR,ENGR,,Satisfactory/No Credit,2,Active
ENGR312,Science and Engineering Course Design (VPTL 312),GR,ENGR,,Satisfactory/No Credit,3,Active
ENGR313,Topics in Engineering and Science Education,GR,ENGR,,Satisfactory/No Credit,2,Active
ENGR341,Micro/Nano Systems Design and Fabrication,GR,ENGR,,Letter (ABCD/NP),5,Active
ENGR342,MEMS Laboratory II,GR,ENGR,,Letter or Credit/No Credit,4,Active
ENGR350,Data Impact Lab,GR,ENGR,,Letter (ABCD/NP),6,Active
ENGR391,Engineering Education and Online Learning (EDUC 391),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E20,Discrete Probability Concepts And Models,UG,ENGR,WAY-FR,Letter (ABCD/NP),4,Active
MS&E52,Introduction to Decision Making,UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E92Q,International Environmental Policy,UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E93Q,Nuclear Weapons; Energy; Proliferation; and Terrorism,UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,3,Active
MS&E101,Undergraduate Directed Study,UG,ENGR,,Letter or Credit/No Credit,15,Active
MS&E101A,Undergraduate Directed Study,UG,ENGR,,Letter or Credit/No Credit,4,Active
MS&E107,Interactive Management Science (MS&E 207),UG,ENGR,WAY-AQR||GER:DB-EngrAppSci,Letter or Credit/No Credit,3,Active
MS&E108,Senior Project,UG,ENGR,,Letter (ABCD/NP),5,Active
MS&E111,Introduction to Optimization (ENGR 62),UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,4,Active
MS&E112,Mathematical Programming and Combinatorial Optimization (MS&E 212),UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E120,Probabilistic Analysis,UG,ENGR,WAY-AQR||WAY-FR||GER:DB-EngrAppSci,Letter or Credit/No Credit,5,Active
MS&E121,Introduction to Stochastic Modeling,UG,ENGR,GER:DB-EngrAppSci,Letter or Credit/No Credit,4,Active
MS&E125,Introduction to Applied Statistics,UG,ENGR,,Letter or Credit/No Credit,4,Active
MS&E130,Information Networks and Services,UG,ENGR,GER:DB-EngrAppSci,Letter (ABCD/NP),3,Active
MS&E135,Networks,UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E140,Accounting for Managers and Entrepreneurs (MS&E 240),UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E140X,Financial Accounting Concepts and Analysis,UG,ENGR,,Satisfactory/No Credit,2,Active
MS&E145,Introduction to Investment Science,UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E146,Corporate Financial Management,UG,ENGR,,Letter or Credit/No Credit,4,Active
MS&E147,Finance and Society for non-MBAs (ECON 143; POLISCI 127A; PUBLPOL 143),UG,ENGR,,Letter or Credit/No Credit,4,Active
MS&E148,Ethics of Finance,UG,ENGR,,Satisfactory/No Credit,2,Active
MS&E149,Hedge Fund Management,UG,ENGR,,Satisfactory/No Credit,3,Active
MS&E152,Introduction to Decision Analysis (MS&E 152W),UG,ENGR,WAY-AQR||WAY-FR||GER:DB-EngrAppSci,Letter or Credit/No Credit,4,Active
MS&E152W,Introduction to Decision Analysis (MS&E 152),UG,ENGR,WAY-AQR||WAY-FR||GER:DB-EngrAppSci,Letter or Credit/No Credit,4,Active
MS&E175,Innovation; Creativity; and Change,UG,ENGR,,Letter (ABCD/NP),4,Active
MS&E177,Creativity Rules,UG,ENGR,,Letter (ABCD/NP),4,Active
MS&E178,The Spirit of Entrepreneurship,UG,ENGR,,Letter (ABCD/NP),3,Active
MS&E180,Organizations: Theory and Management,UG,ENGR,,Letter (ABCD/NP),4,Active
MS&E181,Issues in Technology and Work,UG,ENGR,WAY-SI,Letter (ABCD/NP),3,Active
MS&E183,Leadership in Action,UG,ENGR,,Letter (ABCD/NP),3,Active
MS&E184,New Directions in the Psychology of Technology and Work,UG,ENGR,,Letter (ABCD/NP),3,Active
MS&E185,Global Work,UG,ENGR,,Letter (ABCD/NP),4,Active
MS&E190,Methods and Models for Policy and Strategy Analysis,UG,ENGR,,Letter or Credit/No Credit,3,Active
MS&E193,Technology and National Security (MS&E 293),UG,ENGR,WAY-SI,Letter or Credit/No Credit,3,Active
MS&E197,Ethics; Technology; and Public Policy,UG,ENGR,WAY-ER||GER:DB-Hum||GER:EC-EthicReas,Letter (ABCD/NP),5,Active
MS&E201,Dynamic Systems,GR,ENGR,,Letter or Credit/No Credit,4,Active
MS&E207,Interactive Management Science (MS&E 107),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E208A,Practical Training,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E208B,Practical Training,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E208C,Practical Training,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E208D,Practical Training,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E211,Linear and Nonlinear Optimization,GR,ENGR,,Letter or Credit/No Credit,4,Active
MS&E212,Mathematical Programming and Combinatorial Optimization (MS&E 112),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E213,Introduction to Optimization Theory (CS 269O),GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E220,Probabilistic Analysis,GR,ENGR,,Letter or Credit/No Credit,4,Active
MS&E221,Stochastic Modeling,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E223,Simulation,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E226,"Small" Data,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E231,Introduction to Computational Social Science (SOC 278),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E233,Networked Markets,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E235,Analytics in Action,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E237,Networks; Markets; and Crowds (CME 237),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E238,Leading Trends in Information Technology,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E238A,Leading Trends in Information Technology,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E240,Accounting for Managers and Entrepreneurs (MS&E 140),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E241,Economic Analysis,GR,ENGR,,Letter or Credit/No Credit,4,Active
MS&E243,Energy and Environmental Policy Analysis,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E244,Economic Growth and Development,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E245A,Investment Science,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E245B,Advanced Investment Science,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E245G,Finance for Non-MBAs (ECON 135),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E246,Financial Risk Analytics,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E250A,Engineering Risk Analysis,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E250B,Project Course in Engineering Risk Analysis,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E251,Stochastic Control (EE 266),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E252,Decision Analysis I: Foundations of Decision Analysis,GR,ENGR,,Letter or Credit/No Credit,4,Active
MS&E254,The Ethical Analyst,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E256,Technology Assessment and Regulation of Medical Devices (BIOE 256),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E256A,Technology Assessment and Regulation of Medical Devices,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E257,Healthcare Reforms and Value-Based Biomedical Technology Innovation,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E257A,Healthcare Reforms and Value-Based Biomedical Technology Innovation,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E260,Introduction to Operations Management,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E261,Inventory Control and Production Systems,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E262,Supply Chain Management,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E263,Healthcare Operations Management,GR,ENGR,,Letter or Credit/No Credit,4,Active
MS&E265,Product Management Fundamentals,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E267,Service Operations and the Design of Marketplaces,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E270,Strategy in Technology-Based Companies,GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E271,Global Entrepreneurial Marketing,GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E273,Technology Venture Formation,GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E274,Dynamic Entrepreneurial Strategy,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E275,Foundations for Large-Scale Entrepreneurship,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E276,Entrepreneurial Management and Finance,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E277,Creativity and Innovation,GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E278,Patent Law and Strategy for Innovators and Entrepreneurs (ME 208),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E280,Organizational Behavior: Evidence in Action,GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E282,Transformational Leadership,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E284,Designing Modern Work Organizations,GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E292,Health Policy Modeling,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E293,Technology and National Security (MS&E 193),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E294,Climate Policy Analysis,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E295,Energy Policy Analysis,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E297,"Hacking for Defense": Solving National Security issues with the Lean Launchpad,GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E298,Hacking for Diplomacy: Tackling Foreign Policy Challenges with the Lean Launchpad (IPS 232),GR,ENGR,,Letter (ABCD/NP),4,Active
MS&E299,Voluntary Social Systems,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E300,Ph.D. Qualifying Tutorial or Paper,GR,ENGR,,Satisfactory/No Credit,3,Active
MS&E301,Dissertation Research,GR,ENGR,,Satisfactory/No Credit,15,Active
MS&E302,Fundamental Concepts in Management Science and Engineering,GR,ENGR,,Satisfactory/No Credit,1,Active
MS&E310,Linear Programming,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E311,Optimization (CME 307),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E312,Advanced Methods in Numerical Optimization (CME 334),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E313,Almost Linear Time Graph Algorithms (CS 269G),GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E314,Linear and Conic Optimization with Applications (CME 336),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E316,Discrete Mathematics and Algorithms (CME 305),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E317,Algorithms for Modern Data Models (CS 263),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E318,Large-Scale Numerical Optimization (CME 338),GR,ENGR,,Letter (ABCD/NP),3,Active
MS&E319,Approximation Algorithms,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E321,Stochastic Systems,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E322,Stochastic Calculus and Control,GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E324,Stochastic Methods in Engineering (CME 308; MATH 228),GR,ENGR,,Letter or Credit/No Credit,3,Active
MS&E325,Advanced Topics in Applied Probability,GR,ENGR,,Letter or Credit/No Credit,3,Active
